DayN[]	Datecode[]	Min[]	Veg[]	Plot[]	Group[]	CorrCO2[]	SoilT[]
1747	59	45	1	8	2468	841.7	284.3
1747	59	0	1	19	2469	460.58	284.3
1747	59	15	1	19	2469	649.89	284.3
1747	59	30	1	19	2469	847.77	284.3
1747	59	0	1	3	2470	465.72	282.8
1747	59	15	1	3	2470	635.48	282.8
1747	59	30	1	3	2470	703.38	282.8
1747	59	45	1	3	2470	805.68	282.8
1747	59	0	1	24	2471	439.52	282.8
1747	59	15	1	24	2471	652.65	282.8
1747	59	30	1	24	2471	868.5	282.8
1747	59	45	1	24	2471	994.27	282.8
1747	59	0	1	27	2472	449.55	282.8
1747	59	15	1	27	2472	643.78	282.8
1747	59	30	1	27	2472	733.8	282.8
1747	59	45	1	27	2472	801.42	282.8
1747	59	0	1	4	2473	436.87	282.8
1747	59	15	1	4	2473	651.82	282.8
1747	59	30	1	4	2473	809.12	282.8
1747	59	45	1	4	2473	940.6	282.8
1747	59	0	1	12	2474	448.4	282.8
1747	59	15	1	12	2474	671.73	282.8
1747	59	30	1	12	2474	774.49	282.8
1747	59	45	1	12	2474	864.06	282.8
1747	59	0	1	13	2475	447.06	282.8
1747	59	15	1	13	2475	642.05	282.8
1747	59	30	1	13	2475	720.3	282.8
1747	59	45	1	13	2475	769.22	282.8
1747	59	0	1	25	2476	437.79	282.8
1747	59	15	1	25	2476	594.21	282.8
1747	59	30	1	25	2476	683.19	282.8
1747	59	45	1	25	2476	770.2	282.8
1747	59	0	1	28	2477	442.17	282.8
1747	59	15	1	28	2477	639.49	282.8
1747	59	30	1	28	2477	742.73	282.8
1747	59	45	1	28	2477	820.87	282.8
1747	59	0	1	9	2478	448.71	284.3
1747	59	15	1	9	2478	657.85	284.3
1747	59	30	1	9	2478	782.86	284.3
1747	59	45	1	9	2478	891.14	284.3
1747	59	0	2	6	2479	440.3	288.2
1747	59	15	2	6	2479	545.12	288.2
1747	59	30	2	6	2479	605.26	288.2
1747	59	45	2	6	2479	672.58	288.2
1747	59	0	2	18	2480	679.13	293.3
1747	59	15	2	18	2480	890.45	293.3
1747	59	30	2	18	2480	932.68	293.3
1747	59	45	2	18	2480	1125.26	293.3
1747	59	0	2	14	2481	766.29	291.8
1747	59	15	2	14	2481	940.74	291.8
1747	59	30	2	14	2481	1078.71	291.8
1747	59	45	2	14	2481	986.37	291.8
1747	59	0	2	10	2482	447.09	293.3
1747	59	15	2	10	2482	596.29	293.3
1747	59	30	2	10	2482	606.72	293.3
1747	59	45	2	10	2482	796.49	293.3
1747	59	0	2	15	2483	782.05	286.7
1747	59	15	2	15	2483	801.87	286.7
1747	59	45	2	15	2483	810.66	286.7
1747	59	0	2	5	2484	455.32	291.8
1747	59	15	2	5	2484	639.74	291.8
1747	59	30	2	5	2484	795.33	291.8
1747	59	45	2	5	2484	904.98	291.8
1747	59	0	2	11	2485	443.45	291.8
1747	59	15	2	11	2485	635.48	291.8
1747	59	30	2	11	2485	761.35	291.8
1747	59	45	2	11	2485	881.16	291.8
1747	59	0	2	1	2486	446.18	286.7
1747	59	15	2	1	2486	562.62	286.7
1747	59	30	2	1	2486	649.48	286.7
1747	59	45	2	1	2486	726.66	286.7
1747	59	0	2	7	2487	453.92	286.7
1747	59	15	2	7	2487	526.51	286.7
1747	59	30	2	7	2487	604.04	286.7
1747	59	45	2	7	2487	670.29	286.7
1747	59	0	2	2	2488	455.35	288.2
1747	59	15	2	2	2488	562.84	288.2
1747	59	30	2	2	2488	662.68	288.2
1747	59	45	2	2	2488	685.33	288.2
1747	59	15	2	16	2489	1672.17	288.2
1747	59	30	2	16	2489	1672.22	288.2
1747	59	45	2	16	2489	1716.83	288.2
1747	59	0	2	17	2490	458.44	284.3
1747	59	15	2	17	2490	588.04	284.3
1747	59	30	2	17	2490	668.01	284.3
1747	59	45	2	17	2490	743.95	284.3
1747	59	0	2	8	2491	439.44	284.3
1747	59	15	2	8	2491	547.56	284.3
1747	59	30	2	8	2491	620.64	284.3
1747	59	45	2	8	2491	682.82	284.3
1747	59	0	2	19	2492	462.63	284.3
1747	59	15	2	19	2492	608.2	284.3
1747	59	30	2	19	2492	728.47	284.3
1747	59	45	2	19	2492	823.82	284.3
1747	59	0	2	3	2493	440.89	282.8
1747	59	15	2	3	2493	536.5	282.8
1747	59	30	2	3	2493	611.92	282.8
1747	59	45	2	3	2493	624.01	282.8
1747	59	0	2	4	2494	440.27	282.8
1747	59	15	2	4	2494	524.56	282.8
1747	59	30	2	4	2494	577.22	282.8
1747	59	45	2	4	2494	623.93	282.8
1747	59	0	2	12	2495	443.16	282.8
1747	59	15	2	12	2495	560.46	282.8
1747	59	30	2	12	2495	678.27	282.8
1747	59	45	2	12	2495	732.78	282.8
1747	59	0	2	13	2496	439.97	282.8
1747	59	15	2	13	2496	566.24	282.8
1747	59	30	2	13	2496	664.82	282.8
1747	59	45	2	13	2496	751.12	282.8
1747	59	0	2	9	2497	437.37	284.3
1747	59	15	2	9	2497	508.8	284.3
1747	59	30	2	9	2497	569.43	284.3
1747	59	45	2	9	2497	570.43	284.3
1762	60	0	1	6	2498	426.26	282.5
1762	60	15	1	6	2498	522.41	282.5
1762	60	30	1	6	2498	554.94	282.5
1762	60	45	1	6	2498	609.89	282.5
1762	60	0	1	18	2499	491.99	284.5
1762	60	15	1	18	2499	667.99	284.5
1762	60	30	1	18	2499	778.18	284.5
1762	60	45	1	18	2499	860.7	284.5
1762	60	0	1	14	2500	670.34	283
1762	60	15	1	14	2500	730.27	283
1762	60	30	1	14	2500	768.59	283
1762	60	45	1	14	2500	810.42	283
1762	60	0	1	10	2501	425.67	284.5
1762	60	15	1	10	2501	555.42	284.5
1762	60	30	1	10	2501	621.31	284.5
1762	60	45	1	10	2501	654.52	284.5
1762	60	0	1	29	2502	433.09	283
1762	60	15	1	29	2502	556.28	283
1762	60	30	1	29	2502	555.3	283
1762	60	45	1	29	2502	592.5	283
1762	60	0	1	30	2503	428.62	281
1762	60	15	1	30	2503	458.73	281
1762	60	30	1	30	2503	482.78	281
1762	60	45	1	30	2503	512.26	281
1762	60	0	1	5	2504	461.19	283
1762	60	15	1	5	2504	559.79	283
1762	60	30	1	5	2504	630.97	283
1762	60	45	1	5	2504	681.28	283
1762	60	0	1	20	2505	514.83	282.5
1762	60	15	1	20	2505	623.04	282.5
1762	60	30	1	20	2505	697.19	282.5
1762	60	45	1	20	2505	739.77	282.5
1762	60	0	1	21	2506	416.19	283
1762	60	15	1	21	2506	502.56	283
1762	60	30	1	21	2506	554.07	283
1762	60	45	1	21	2506	592.86	283
1762	60	0	1	11	2507	737.06	281
1762	60	15	1	11	2507	741.07	281
1762	60	45	1	11	2507	782.43	281
1762	60	0	1	1	2508	412.22	281
1762	60	15	1	1	2508	470.09	281
1762	60	30	1	1	2508	489.05	281
1762	60	45	1	1	2508	500.55	281
1762	60	0	1	7	2509	433.41	282.5
1762	60	15	1	7	2509	490.9	282.5
1762	60	30	1	7	2509	521.88	282.5
1762	60	45	1	7	2509	542.79	282.5
1762	60	0	1	2	2510	413.09	281
1762	60	15	1	2	2510	454.68	281
1762	60	30	1	2	2510	502.11	281
1762	60	45	1	2	2510	517.04	281
1762	60	0	1	22	2511	414.27	281
1762	60	15	1	22	2511	462.81	281
1762	60	45	1	22	2511	543.19	281
1762	60	0	1	23	2512	420.57	281
1762	60	15	1	23	2512	463.21	281
1762	60	30	1	23	2512	498.13	281
1762	60	45	1	23	2512	515.26	281
1762	60	0	1	26	2513	419.51	281
1762	60	15	1	26	2513	455.02	281
1762	60	30	1	26	2513	492.75	281
1762	60	45	1	26	2513	483.31	281
1762	60	15	1	16	2514	675.44	282.5
1762	60	30	1	16	2514	727.71	282.5
1762	60	45	1	16	2514	753.09	282.5
1762	60	0	1	17	2515	560.81	279.5
1762	60	15	1	17	2515	623.96	279.5
1762	60	30	1	17	2515	647.89	279.5
1762	60	45	1	17	2515	642.82	279.5
1762	60	0	1	8	2516	426.22	279.5
1762	60	15	1	8	2516	482.24	279.5
1762	60	30	1	8	2516	521.76	279.5
1762	60	45	1	8	2516	529	279.5
1762	60	0	1	19	2517	953.1	279.5
1762	60	15	1	19	2517	927.87	279.5
1762	60	30	1	19	2517	949.43	279.5
1762	60	45	1	19	2517	975.42	279.5
1762	60	0	1	3	2518	422.36	278
1762	60	15	1	3	2518	472.85	278
1762	60	30	1	3	2518	490.85	278
1762	60	45	1	3	2518	495.81	278
1762	60	0	1	24	2519	439.65	278
1762	60	15	1	24	2519	486.96	278
1762	60	30	1	24	2519	503.11	278
1762	60	45	1	24	2519	513.48	278
1762	60	0	1	27	2520	427.16	278
1762	60	15	1	27	2520	476.91	278
1762	60	30	1	27	2520	484.49	278
1762	60	45	1	27	2520	481.93	278
1762	60	0	1	4	2521	416.66	278
1762	60	15	1	4	2521	464.6	278
1762	60	30	1	4	2521	503.03	278
1762	60	45	1	4	2521	509.44	278
1762	60	0	1	12	2522	552.5	278
1762	60	15	1	12	2522	604.81	278
1762	60	30	1	12	2522	607.26	278
1762	60	45	1	12	2522	598.14	278
1762	60	0	1	13	2523	562.58	278
1762	60	15	1	13	2523	577.83	278
1762	60	30	1	13	2523	602.34	278
1762	60	45	1	13	2523	599.95	278
1762	60	0	1	25	2524	427.38	278
1762	60	15	1	25	2524	449.05	278
1762	60	30	1	25	2524	469.18	278
1762	60	45	1	25	2524	475.41	278
1762	60	0	1	28	2525	411.94	278
1762	60	15	1	28	2525	445.67	278
1762	60	30	1	28	2525	466.6	278
1762	60	45	1	28	2525	482.04	278
1762	60	0	1	9	2526	430.46	279.5
1762	60	15	1	9	2526	482.08	279.5
1762	60	30	1	9	2526	518.98	279.5
1762	60	45	1	9	2526	550.3	279.5
1762	60	0	2	6	2527	449.37	282.5
1762	60	30	2	6	2527	463.17	282.5
1762	60	45	2	6	2527	475.79	282.5
1762	60	0	2	18	2528	705.57	284.5
1762	60	15	2	18	2528	839.17	284.5
1762	60	30	2	18	2528	831.23	284.5
1762	60	45	2	18	2528	882.48	284.5
1762	60	0	2	14	2529	685.01	283
1762	60	15	2	14	2529	734.67	283
1762	60	30	2	14	2529	777.1	283
1762	60	45	2	14	2529	822.78	283
1762	60	0	2	10	2530	410.76	284.5
1762	60	15	2	10	2530	513.25	284.5
1762	60	30	2	10	2530	562.69	284.5
1762	60	45	2	10	2530	612.62	284.5
1762	60	0	2	15	2531	587.9	281
1762	60	15	2	15	2531	611.41	281
1762	60	30	2	15	2531	624.35	281
1762	60	45	2	15	2531	641.21	281
1762	60	0	2	5	2532	442.64	283
1762	60	15	2	5	2532	490.84	283
1762	60	30	2	5	2532	535.72	283
1762	60	45	2	5	2532	566.87	283
1762	60	0	2	20	2533	788.08	282.5
1762	60	15	2	20	2533	710.27	282.5
1762	60	30	2	20	2533	772.29	282.5
1762	60	45	2	20	2533	883.72	282.5
1762	60	0	2	1	2534	428.8	281
1762	60	15	2	1	2534	440.38	281
1762	60	30	2	1	2534	447.64	281
1762	60	45	2	1	2534	460.43	281
1762	60	0	2	7	2535	423.13	281
1762	60	15	2	7	2535	458.97	281
1762	60	30	2	7	2535	483.48	281
1762	60	45	2	7	2535	517.64	281
1762	60	0	2	2	2536	428.56	282.5
1762	60	15	2	2	2536	444.16	282.5
1762	60	30	2	2	2536	472.21	282.5
1762	60	45	2	2	2536	493.82	282.5
1762	60	0	2	16	2537	575.6	282.5
1762	60	15	2	16	2537	677.95	282.5
1762	60	30	2	16	2537	748.65	282.5
1762	60	45	2	16	2537	774.62	282.5
1762	60	0	2	17	2538	793.83	279.5
1762	60	15	2	17	2538	814.79	279.5
1762	60	30	2	17	2538	789.33	279.5
1762	60	0	2	8	2539	433.91	279.5
1762	60	15	2	8	2539	464.16	279.5
1762	60	30	2	8	2539	496.8	279.5
1762	60	45	2	8	2539	522.31	279.5
1762	60	0	2	19	2540	726.54	279.5
1762	60	15	2	19	2540	783.02	279.5
1762	60	30	2	19	2540	783.58	279.5
1762	60	45	2	19	2540	804.59	279.5
1762	60	0	2	3	2541	430.47	278
1762	60	15	2	3	2541	441.38	278
1762	60	30	2	3	2541	465.15	278
1762	60	45	2	3	2541	486.55	278
1762	60	0	2	4	2542	431.54	278
1762	60	15	2	4	2542	457.09	278
1762	60	30	2	4	2542	0	278
1762	60	45	2	4	2542	486.94	278
1762	60	0	2	12	2543	545.91	278
1762	60	15	2	12	2543	567.61	278
1762	60	30	2	12	2543	589.04	278
1762	60	45	2	12	2543	619.79	278
1762	60	0	2	9	2544	440.71	279.5
1762	60	15	2	9	2544	438.55	279.5
1762	60	30	2	9	2544	463.28	279.5
1762	60	45	2	9	2544	497.53	279.5
1928	61	0	1	6	2545	447.77	290.8
1928	61	15	1	6	2545	722.96	290.8
1928	61	30	1	6	2545	858.62	290.8
1928	61	45	1	6	2545	1090.33	290.8
1928	61	0	1	18	2546	617.61	290.8
1928	61	15	1	18	2546	890.44	290.8
1928	61	30	1	18	2546	1126.41	290.8
1928	61	45	1	18	2546	1317.1	290.8
1928	61	0	1	14	2547	967.25	289.3
1928	61	15	1	14	2547	1176.89	289.3
1928	61	30	1	14	2547	1292.83	289.3
1928	61	45	1	14	2547	1417.3	289.3
1928	61	0	1	10	2548	436.7	290.8
1928	61	15	1	10	2548	736.84	290.8
1928	61	30	1	10	2548	881.13	290.8
1928	61	45	1	10	2548	1048.56	290.8
1928	61	0	1	29	2549	438.95	289.3
1928	61	15	1	29	2549	635.11	289.3
1928	61	30	1	29	2549	784.2	289.3
1928	61	45	1	29	2549	942.14	289.3
1928	61	0	1	30	2550	430.3	289.3
1928	61	15	1	30	2550	543.15	289.3
1928	61	30	1	30	2550	612.23	289.3
1928	61	45	1	30	2550	707.84	289.3
1928	61	0	1	15	2551	495.81	289.3
1928	61	15	1	15	2551	685.56	289.3
1928	61	30	1	15	2551	797.8	289.3
1928	61	45	1	15	2551	897.01	289.3
1928	61	0	1	5	2552	445	289.3
1928	61	15	1	5	2552	659.07	289.3
1928	61	30	1	5	2552	794.78	289.3
1928	61	45	1	5	2552	911.06	289.3
1928	61	0	1	20	2553	1040.39	290.8
1928	61	15	1	20	2553	1263.8	290.8
1928	61	30	1	20	2553	1276.04	290.8
1928	61	45	1	20	2553	1683.81	290.8
1928	61	0	1	21	2554	445.85	289.3
1928	61	15	1	21	2554	629.34	289.3
1928	61	30	1	21	2554	773.77	289.3
1928	61	45	1	21	2554	840.81	289.3
1928	61	0	1	11	2555	616.47	289.3
1928	61	15	1	11	2555	736.62	289.3
1928	61	30	1	11	2555	810.65	289.3
1928	61	45	1	11	2555	930.11	289.3
1928	61	0	1	1	2556	449.34	289.3
1928	61	15	1	1	2556	637.4	289.3
1928	61	30	1	1	2556	741.49	289.3
1928	61	45	1	1	2556	870.88	289.3
1928	61	0	1	7	2557	442.54	290.8
1928	61	15	1	7	2557	624.74	290.8
1928	61	30	1	7	2557	832.61	290.8
1928	61	45	1	7	2557	913.12	290.8
1928	61	0	1	2	2558	445.46	289.3
1928	61	15	1	2	2558	595.72	289.3
1928	61	30	1	2	2558	668.08	289.3
1928	61	45	1	2	2558	771.62	289.3
1928	61	0	1	22	2559	445.37	289.3
1928	61	15	1	22	2559	581.78	289.3
1928	61	30	1	22	2559	700.54	289.3
1928	61	45	1	22	2559	774.48	289.3
1928	61	0	1	23	2560	446.63	289.3
1928	61	15	1	23	2560	594.41	289.3
1928	61	30	1	23	2560	634.48	289.3
1928	61	45	1	23	2560	808.56	289.3
1928	61	0	1	26	2561	442.7	289.3
1928	61	15	1	26	2561	581.29	289.3
1928	61	30	1	26	2561	678.82	289.3
1928	61	45	1	26	2561	775.97	289.3
1928	61	0	1	16	2562	615.29	290.8
1928	61	15	1	16	2562	825.84	290.8
1928	61	30	1	16	2562	829.57	290.8
1928	61	45	1	16	2562	1199.82	290.8
1928	61	0	1	17	2563	784.83	290.8
1928	61	15	1	17	2563	877.2	290.8
1928	61	30	1	17	2563	976.93	290.8
1928	61	45	1	17	2563	1037.16	290.8
1928	61	0	1	8	2564	466.27	290.8
1928	61	15	1	8	2564	643.91	290.8
1928	61	30	1	8	2564	777.84	290.8
1928	61	45	1	8	2564	754.14	290.8
1928	61	0	1	19	2565	519.89	290.8
1928	61	15	1	19	2565	662.21	290.8
1928	61	30	1	19	2565	757.45	290.8
1928	61	45	1	19	2565	804.28	290.8
1928	61	0	1	3	2566	409.41	289.3
1928	61	15	1	3	2566	540.42	289.3
1928	61	30	1	3	2566	598.16	289.3
1928	61	45	1	3	2566	577.21	289.3
1928	61	0	1	24	2567	438.99	289.3
1928	61	15	1	24	2567	598.99	289.3
1928	61	30	1	24	2567	685.77	289.3
1928	61	45	1	24	2567	737.77	289.3
1928	61	0	1	27	2568	424.49	289.3
1928	61	15	1	27	2568	526.97	289.3
1928	61	30	1	27	2568	582.15	289.3
1928	61	45	1	27	2568	637.27	289.3
1928	61	0	1	4	2569	444.18	289.3
1928	61	15	1	4	2569	609.69	289.3
1928	61	45	1	4	2569	787.83	289.3
1928	61	0	1	12	2570	590	289.3
1928	61	15	1	12	2570	661.53	289.3
1928	61	30	1	12	2570	715.83	289.3
1928	61	45	1	12	2570	667.73	289.3
1928	61	0	1	13	2571	643.37	289.3
1928	61	15	1	13	2571	775.02	289.3
1928	61	30	1	13	2571	908.64	289.3
1928	61	0	1	25	2572	424.46	289.3
1928	61	15	1	25	2572	496.64	289.3
1928	61	30	1	25	2572	526.17	289.3
1928	61	45	1	25	2572	559.81	289.3
1928	61	0	1	28	2573	439.78	289.3
1928	61	15	1	28	2573	542.39	289.3
1928	61	30	1	28	2573	589	289.3
1928	61	45	1	28	2573	580.43	289.3
1928	61	0	1	9	2574	437.27	290.8
1928	61	15	1	9	2574	596.02	290.8
1928	61	30	1	9	2574	710.6	290.8
1928	61	45	1	9	2574	790.14	290.8
1928	61	0	2	6	2575	437.45	290.8
1928	61	15	2	6	2575	498.71	290.8
1928	61	30	2	6	2575	571.52	290.8
1928	61	45	2	6	2575	623.06	290.8
1928	61	0	2	18	2576	1054.71	290.8
1928	61	15	2	18	2576	1121.89	290.8
1928	61	30	2	18	2576	1168.52	290.8
1928	61	45	2	18	2576	1232.1	290.8
1928	61	0	2	14	2577	951.46	289.3
1928	61	15	2	14	2577	1082.14	289.3
1928	61	30	2	14	2577	1207.42	289.3
1928	61	45	2	14	2577	1291.19	289.3
1928	61	0	2	10	2578	440.36	290.8
1928	61	15	2	10	2578	560.34	290.8
1928	61	30	2	10	2578	635.63	290.8
1928	61	45	2	10	2578	713.98	290.8
1928	61	0	2	15	2579	459	289.3
1928	61	15	2	15	2579	615.8	289.3
1928	61	30	2	15	2579	691.9	289.3
1928	61	45	2	15	2579	751.58	289.3
1928	61	0	2	5	2580	464.11	289.3
1928	61	15	2	5	2580	576.62	289.3
1928	61	30	2	5	2580	635.88	289.3
1928	61	45	2	5	2580	714.26	289.3
1928	61	0	2	20	2581	962.94	290.8
1928	61	15	2	20	2581	847.46	290.8
1928	61	30	2	20	2581	927.96	290.8
1928	61	45	2	20	2581	1004.82	290.8
1928	61	0	2	11	2582	483.01	289.3
1928	61	15	2	11	2582	771.92	289.3
1928	61	30	2	11	2582	853.7	289.3
1928	61	45	2	11	2582	946.15	289.3
1928	61	0	2	1	2583	437.21	289.3
1928	61	15	2	1	2583	509.35	289.3
1928	61	30	2	1	2583	548.45	289.3
1928	61	45	2	1	2583	594.23	289.3
1928	61	0	2	7	2584	440.32	289.3
1928	61	15	2	7	2584	509.72	289.3
1928	61	30	2	7	2584	569.9	289.3
1928	61	45	2	7	2584	608.88	289.3
1928	61	0	2	2	2585	444.4	290.8
1928	61	15	2	2	2585	537.74	290.8
1928	61	30	2	2	2585	617.99	290.8
1928	61	45	2	2	2585	670.31	290.8
1928	61	0	2	16	2586	1254	290.8
1928	61	15	2	16	2586	1197.84	290.8
1928	61	30	2	16	2586	1168.08	290.8
1928	61	45	2	16	2586	1229.53	290.8
1928	61	0	2	17	2587	775.92	290.8
1928	61	15	2	17	2587	856.57	290.8
1928	61	30	2	17	2587	922.17	290.8
1928	61	45	2	17	2587	968.26	290.8
1928	61	0	2	8	2588	445	290.8
1928	61	15	2	8	2588	527.82	290.8
1928	61	30	2	8	2588	597.51	290.8
1928	61	45	2	8	2588	647.96	290.8
1928	61	0	2	19	2589	701.51	290.8
1928	61	15	2	19	2589	790.72	290.8
1928	61	45	2	19	2589	924.84	290.8
1928	61	0	2	3	2590	439.01	289.3
1928	61	15	2	3	2590	508.07	289.3
1928	61	30	2	3	2590	544.69	289.3
1928	61	45	2	3	2590	588.5	289.3
1928	61	0	2	12	2591	1017.42	289.3
1928	61	15	2	12	2591	1011.36	289.3
1928	61	30	2	12	2591	1073.91	289.3
1928	61	45	2	12	2591	1118.34	289.3
1928	61	0	2	13	2592	537.92	289.3
1928	61	15	2	13	2592	715.44	289.3
1928	61	30	2	13	2592	823.48	289.3
1928	61	45	2	13	2592	904.78	289.3
1928	61	0	2	9	2593	438	290.8
1928	61	15	2	9	2593	500.91	290.8
1928	61	30	2	9	2593	584.07	290.8
1949	62	0	1	6	2594	430.67	289.5
1949	62	15	1	6	2594	673.09	289.5
1949	62	30	1	6	2594	834.25	289.5
1949	62	45	1	6	2594	905.4	289.5
1949	62	0	1	18	2595	844.25	289.5
1949	62	15	1	18	2595	1175.8	289.5
1949	62	30	1	18	2595	1311.67	289.5
1949	62	45	1	18	2595	1433.42	289.5
1949	62	0	1	14	2596	684.19	288
1949	62	15	1	14	2596	818.77	288
1949	62	30	1	14	2596	976.69	288
1949	62	45	1	14	2596	1037.39	288
1949	62	0	1	10	2597	406.45	289.5
1949	62	15	1	10	2597	552.88	289.5
1949	62	30	1	10	2597	733.13	289.5
1949	62	45	1	10	2597	780.44	289.5
1949	62	0	1	29	2598	409.92	288
1949	62	15	1	29	2598	559.58	288
1949	62	30	1	29	2598	672.42	288
1949	62	45	1	29	2598	750.37	288
1949	62	0	1	30	2599	485.08	288
1949	62	15	1	30	2599	580.45	288
1949	62	30	1	30	2599	620.81	288
1949	62	45	1	30	2599	604.27	288
1949	62	0	1	15	2600	692.39	288
1949	62	15	1	15	2600	791.86	288
1949	62	30	1	15	2600	744.88	288
1949	62	45	1	15	2600	722.84	288
1949	62	0	1	5	2601	406.89	288
1949	62	15	1	5	2601	571.31	288
1949	62	30	1	5	2601	643.85	288
1949	62	0	1	20	2602	655.28	289.5
1949	62	15	1	20	2602	859.83	289.5
1949	62	30	1	20	2602	930.11	289.5
1949	62	45	1	20	2602	989.33	289.5
1949	62	0	1	21	2603	407.01	288
1949	62	15	1	21	2603	565.43	288
1949	62	30	1	21	2603	667.58	288
1949	62	45	1	21	2603	755.53	288
1949	62	0	1	11	2604	687.91	288
1949	62	15	1	11	2604	765.13	288
1949	62	30	1	11	2604	822.35	288
1949	62	45	1	11	2604	861.11	288
1949	62	0	1	1	2605	443.59	288
1949	62	15	1	1	2605	560.09	288
1949	62	30	1	1	2605	617.43	288
1949	62	45	1	1	2605	626.3	288
1949	62	0	1	7	2606	419.84	289.5
1949	62	15	1	7	2606	621.17	289.5
1949	62	30	1	7	2606	701.31	289.5
1949	62	45	1	7	2606	797.97	289.5
1949	62	0	1	2	2607	404.84	288
1949	62	15	1	2	2607	564.71	288
1949	62	30	1	2	2607	589.02	288
1949	62	45	1	2	2607	642.27	288
1949	62	0	1	22	2608	412.42	288
1949	62	15	1	22	2608	579.79	288
1949	62	30	1	22	2608	666.32	288
1949	62	45	1	22	2608	707.23	288
1949	62	0	1	23	2609	424.81	288
1949	62	15	1	23	2609	610.79	288
1949	62	30	1	23	2609	669.29	288
1949	62	45	1	23	2609	735.07	288
1949	62	0	1	26	2610	421.52	288
1949	62	15	1	26	2610	597.08	288
1949	62	30	1	26	2610	646.33	288
1949	62	45	1	26	2610	697.21	288
1949	62	0	1	16	2611	732.24	289.5
1949	62	15	1	16	2611	836.99	289.5
1949	62	30	1	16	2611	867.6	289.5
1949	62	45	1	16	2611	927.73	289.5
1949	62	0	1	17	2612	848.12	289.5
1949	62	15	1	17	2612	761.38	289.5
1949	62	30	1	17	2612	772.08	289.5
1949	62	45	1	17	2612	823.19	289.5
1949	62	0	1	8	2613	432.81	289.5
1949	62	15	1	8	2613	627.35	289.5
1949	62	30	1	8	2613	735.39	289.5
1949	62	45	1	8	2613	824.03	289.5
1949	62	0	1	19	2614	758.89	289.5
1949	62	15	1	19	2614	899.54	289.5
1949	62	30	1	19	2614	947.99	289.5
1949	62	45	1	19	2614	938.9	289.5
1949	62	0	1	3	2615	450.82	288
1949	62	15	1	3	2615	548.06	288
1949	62	30	1	3	2615	594.16	288
1949	62	45	1	3	2615	637.11	288
1949	62	0	1	24	2616	415.58	288
1949	62	15	1	24	2616	568.13	288
1949	62	30	1	24	2616	617.42	288
1949	62	45	1	24	2616	655.96	288
1949	62	0	1	27	2617	408.21	288
1949	62	15	1	27	2617	530.71	288
1949	62	30	1	27	2617	573.6	288
1949	62	45	1	27	2617	606.92	288
1949	62	0	1	4	2618	408.6	288
1949	62	15	1	4	2618	568.83	288
1949	62	30	1	4	2618	710.86	288
1949	62	45	1	4	2618	772.08	288
1949	62	0	1	13	2619	881.66	288
1949	62	45	1	13	2619	891.23	288
1949	62	0	1	25	2620	417.63	288
1949	62	15	1	25	2620	473.86	288
1949	62	30	1	25	2620	488.86	288
1949	62	45	1	25	2620	486.57	288
1949	62	0	1	28	2621	409.71	288
1949	62	15	1	28	2621	516.33	288
1949	62	30	1	28	2621	560.42	288
1949	62	0	1	9	2622	433	289.5
1949	62	15	1	9	2622	568.91	289.5
1949	62	45	1	9	2622	657.22	289.5
1949	62	0	2	6	2623	443.06	289.5
1949	62	15	2	6	2623	532.4	289.5
1949	62	30	2	6	2623	585.51	289.5
1949	62	45	2	6	2623	629.2	289.5
1949	62	0	2	18	2624	724.06	289.5
1949	62	15	2	18	2624	844.52	289.5
1949	62	30	2	18	2624	920.71	289.5
1949	62	45	2	18	2624	1040.45	289.5
1949	62	0	2	14	2625	475.66	288
1949	62	15	2	14	2625	657.2	288
1949	62	30	2	14	2625	732.99	288
1949	62	45	2	14	2625	808.55	288
1949	62	0	2	10	2626	408.7	289.5
1949	62	15	2	10	2626	516.96	289.5
1949	62	30	2	10	2626	585.13	289.5
1949	62	45	2	10	2626	661.98	289.5
1949	62	0	2	15	2627	622.74	288
1949	62	15	2	15	2627	682.28	288
1949	62	30	2	15	2627	768.47	288
1949	62	45	2	15	2627	842.22	288
1949	62	0	2	5	2628	405.79	288
1949	62	15	2	5	2628	507.81	288
1949	62	30	2	5	2628	570.76	288
1949	62	45	2	5	2628	622.67	288
1949	62	0	2	20	2629	552.47	289.5
1949	62	15	2	20	2629	677.07	289.5
1949	62	30	2	20	2629	701.62	289.5
1949	62	45	2	20	2629	751.15	289.5
1949	62	0	2	11	2630	511.75	288
1949	62	15	2	11	2630	656.02	288
1949	62	30	2	11	2630	714.36	288
1949	62	45	2	11	2630	805.62	288
1949	62	0	2	1	2631	413.52	288
1949	62	15	2	1	2631	467.95	288
1949	62	30	2	1	2631	510.61	288
1949	62	45	2	1	2631	561.07	288
1949	62	0	2	7	2632	420.53	288
1949	62	15	2	7	2632	503.43	288
1949	62	30	2	7	2632	556.22	288
1949	62	45	2	7	2632	589.13	288
1949	62	0	2	2	2633	404.24	289.5
1949	62	15	2	2	2633	499.58	289.5
1949	62	30	2	2	2633	591.38	289.5
1949	62	45	2	2	2633	680.56	289.5
1949	62	0	2	16	2634	557.32	289.5
1949	62	15	2	16	2634	695.44	289.5
1949	62	30	2	16	2634	797.88	289.5
1949	62	45	2	16	2634	931.28	289.5
1949	62	0	2	17	2635	721.98	289.5
1949	62	15	2	17	2635	741.27	289.5
1949	62	30	2	17	2635	789.92	289.5
